entry,lep_pt_0,lep_pt_1,lep_pt_2,lep_pt_3,lep_eta_0,lep_eta_1,lep_eta_2,lep_eta_3,lep_phi_0,lep_phi_1,lep_phi_2,lep_phi_3,lep_E_0,lep_E_1,lep_E_2,lep_E_3,lep_charge_0,lep_charge_1,lep_charge_2,lep_charge_3,lep_type_0,lep_type_1,lep_type_2,lep_type_3,lep_z0_0,lep_z0_1,lep_z0_2,lep_z0_3,lep_sigd0_0,lep_sigd0_1,lep_sigd0_2,lep_sigd0_3,lep_ptconerel_0,lep_ptconerel_1,lep_ptconerel_2,lep_ptconerel_3,lep_etconerel_0,lep_etconerel_1,lep_etconerel_2,lep_etconerel_3,min_mll,mZ1,mZ2,mllll
480,27.06995898,23.30405664,13.09080176,12.91280859,1.907513,0.8622494,1.5888882,1.4815657,-2.2884476,0.36804634,1.086174,1.1900504,93.18514063,32.51724023,33.39776172,29.87468359,1,-1,-1,1,11,11,13,13,-0.11402893,-0.008430481,0.045394897,0.055706024,1.6269431,3.489029,0.5278062,0.006571711,0,0,0.9838505,0.9983675,0.077191465,0.040781807,0.01611897,-0.001198818,1.953402824,55.96538009,1.953402824,81.38896834
481,45.02954297,41.8315,33.43764063,32.825,0.61758524,-0.079175256,1.102249,-0.38438427,0.65196276,-2.0028384,1.1641277,-2.6899803,53.893375,41.96268359,55.89191016,35.27997266,1,-1,1,-1,11,11,11,11,0.13533401,-0.00390625,-0.058776855,-0.058368683,1.5316484,0.79305965,0.330318,0.5505594,0.22074299,0.04923974,0,0,-0.003621602,0.018403474,0.001236107,0.036517717,82.23797243,89.71657719,82.23797243,177.6547364
482,52.23933984,32.40446484,13.77838672,11.97190234,-1.1709008,-2.329517,-0.25683594,0.72037953,-3.0776253,-0.6738634,2.2060661,-1.9113547,92.33267188,168.022375,14.23572559,15.21497461,1,-1,-1,-1,13,13,13,11,0.022932053,-0.11784744,4.389146,4.321623,0.47108328,1.0530436,7.2264075,5.9099097,0,0.15832275,0,0,-0.004623792,-0.008436099,1.1821703,0.17478715,36.13415914,91.80932162,26.17825118,163.0612326
483,59.88682031,10.35759766,9.057472656,8.03531543,0.49951628,0.60354286,-1.3302685,-0.09269123,-0.1826757,-1.2737669,2.1666443,1.2427,67.51484375,12.30201172,18.32567773,8.070550293,1,-1,-1,-1,11,11,13,13,-0.06635666,-0.007455826,-0.07818413,-56.530174,0.42355335,0.7666997,3.402564,0.23090293,0,0,0,0,-0.001944012,0.0707584,0.046975754,-0.04427882,25.97580327,25.97580327,13.57679917,85.26760639
484,55.20337891,51.47980078,11.15064551,7.182950195,-0.61495626,0.34743834,-0.29562894,-0.68445516,-1.6959175,3.0948408,-2.270404,1.5727158,65.97467188,54.6184375,11.64194727,8.932825195,1,-1,-1,1,11,13,13,13,0.11756325,-0.042399406,12.27657,0.38359284,2.6530046,3.2907095,0.7345964,6.2249856,0,0,0.46684766,0,-0.003566223,-0.016086506,-0.07426746,-0.11529109,17.1714478,33.66908287,16.15566468,109.7632983
485,55.76982813,25.5534082,17.35548633,7.245191895,-0.388027,-1.3032761,0.71161586,-1.1864024,0.78312665,1.0808803,-2.8491445,-2.1108675,60.02126172,50.50613672,21.93872656,12.97104785,1,-1,-1,-1,11,13,13,11,0.002139568,-0.5259192,-0.10109353,-0.42110157,1.1352792,19.67892,0.3395534,1.7205083,0,0.039233707,0,0.8089042,0.03336179,0.05315482,0.030564953,-0.002770342,43.16402857,43.16402857,63.32948455,116.7461991
486,80.30135938,24.08289453,18.18003516,16.93499805,-0.98034966,-0.90083706,-1.847463,-1.5087062,2.646834,-1.1371758,1.5467701,1.8651212,122.0808672,34.53357422,59.09740625,40.15364453,1,-1,-1,1,11,11,13,13,0.069374084,0.01158905,-0.03820038,0.08555603,0.53235507,2.2810814,2.0904047,0.7434243,0,0,0,0,-0.002638122,0.18792324,0.06151202,-0.030520065,8.164302965,83.52691787,8.164302965,121.8518729
487,38.26909766,11.94690332,7.790388184,7.28875,0.13986315,1.3644236,0.87203914,1.1371766,-0.21458109,1.0739567,0.94692594,0.637473,38.64401172,24.90328906,10.94554297,12.53227051,-1,1,-1,1,11,11,13,13,0.010494232,-0.051252365,0.48849297,-0.7789879,0.12340367,0.25956243,24.899166,48.161865,0,0,0.17112817,0.31348228,0.07775362,0.011207731,-0.123738,-0.1479641,3.074770575,37.886322,3.074770575,50.08132868
488,48.84151563,33.576375,8.257373047,8.113607422,1.9461675,0.5403552,1.8999499,0.8291337,-1.4540589,2.412318,0.9117556,-2.4823136,174.4770781,38.59869141,28.22033008,11.0659873,-1,1,-1,1,11,11,13,11,-0.020568848,0.010974884,3.606289,58.536213,4.240625,2.3874245,7.0224247,0.9347795,0,0.065297656,0.4626522,0,0.000675648,0.005185418,0.041367494,0.67963684,30.51910362,97.70596335,18.66024666,117.4329228
489,84.198625,68.63989063,60.65073828,27.03133984,-0.5405816,-1.5881736,-2.4543846,0.44477165,0.9069855,-2.4579833,-0.7003209,2.8740315,96.80382813,175.0008125,355.5705313,29.74958984,1,1,-1,-1,13,11,11,13,0.035938263,0.057209015,0.017852783,-0.03312683,0.16877803,0.42011732,0.32475916,0.022107214,0,0,0,0,0.014145215,0.010247627,0.008865439,-0.055693153,93.29236469,114.8776247,93.29236469,364.0240513
490,28.79041602,19.20443164,18.47840625,7.496581543,-1.780842,0.6916548,0.85016805,2.206435,-2.6628487,-0.47800475,0.7380897,0.95399094,87.85901563,23.98407031,25.56841602,34.45941797,1,-1,-1,-1,13,11,11,11,-0.051517487,0.024196625,-0.26550293,-10.900585,3.4674382,0.9774853,24.320925,0.5117247,0,0,0.54210687,0.19087587,-0.020089295,-0.09095634,0.009174073,0.29465342,999,85.06951528,17.4005161,170.6933356
491,53.762375,42.21890234,12.8345293,10.32828418,-1.6668453,-1.6945335,0.94434,0.06178153,-0.91745955,2.3255134,1.4635755,-2.8683016,147.4239063,118.7995703,18.99573047,10.34800195,-1,1,-1,-1,11,11,13,11,-0.1493454,-0.19895554,0.08150101,-0.64388275,0.29448795,0.7513925,0.48559886,5.5021152,0,0,0,0.09701825,-0.004547305,0.03603836,0.25482544,0.15390326,46.86856164,95.17134528,21.76528407,180.9129132
492,90.05419531,52.95541797,43.49562109,8.159973633,-0.07175759,-2.027425,-1.8604989,-1.3596575,1.1569233,0.8551589,-1.4675075,2.4801471,90.28621094,204.5715625,143.1558125,16.93850586,-1,1,-1,1,13,13,13,11,26.940865,-0.14066696,0.0915966,0.31219482,234.09344,4.292145,0.607941,2.6833708,0,0.019944899,0,0.9064645,-0.005903773,-0.003963233,-0.004825191,0.361258,88.4160726,158.9883057,35.94747893,262.4873086
493,39.12215625,39.02891016,18.82637695,9.332734375,-0.9747728,-2.018566,0.25075927,-0.051339556,1.3081448,-1.704289,3.0273283,0.4942698,59.227875,149.4879063,19.42138867,9.345633789,-1,1,1,1,11,11,11,13,-0.004898071,-0.072683334,-4.312007,-4.236717,0.08023571,0.8263181,0.01090822,85.07463,0,0.033369407,0.1945312,0.11576265,-0.01333883,2.17E-05,0.21979743,0.023394978,54.24598962,88.89508167,25.61087187,149.3404541
494,83.54327344,62.26494922,47.19984766,20.83975586,0.48429763,1.7847551,1.3963487,1.3929203,-3.0751312,0.23469055,2.1056824,-0.35307992,93.533625,190.7162813,101.194625,44.54448438,1,1,-1,-1,13,13,13,13,-0.10059738,0.16292953,-0.03484726,0.03794861,0.28388098,1.5846921,0.2652189,1.4700294,0,0,0,0,0.003525154,-0.006307928,-0.014905517,-0.033759423,25.24639749,90.56043194,89.80481716,242.9120972
495,47.42647266,38.73766016,34.67996484,32.45563867,-2.2761068,-0.79546326,0.55724937,-1.708524,0.15771085,-0.13979973,2.9839551,-2.9342465,233.3708906,51.65366406,40.20542188,92.53010938,1,1,-1,-1,13,13,13,13,-0.028289795,0.026565552,-0.019235611,-0.060798645,0.08905562,1.0016311,0.0669132,1.8084053,0,0,0,0,0.01115021,0.015954198,0.10850768,0.00337411,77.47320928,176.6036054,77.47320928,256.7629683
496,71.05228125,53.99848047,33.242125,22.34884375,-0.6620204,0.5768316,-0.5541502,0.45311096,0.8674084,1.6996562,-2.625767,-1.9353936,87.19939063,63.2339375,38.47812109,24.68258008,-1,1,-1,1,11,11,11,11,-0.03617096,-0.008522034,-0.14076996,-0.002876282,0.33178484,1.2300522,0.44037265,0.8973035,0,0,0,0,-0.016057817,-0.021933146,0.1234874,-0.025064986,34.0576111,95.85761193,34.0576111,199.8702338
497,96.35492188,94.14670313,15.18869336,8.137898926,0.28000104,1.9746968,-0.88938427,-0.8402919,-0.36322904,1.6003368,-1.0253282,1.5559452,100.1568594,345.6708438,21.60241797,11.18452637,1,-1,-1,1,13,13,11,13,0.034072876,-0.07745743,-0.040992737,-0.0354805,1.0881712,0.15838666,0.16589433,7.5621643,0,0,0,0.27765697,-0.015207379,-0.005553339,0.1231753,0.05903823,106.3245255,240.8412128,21.37627617,321.6530079
498,33.18198438,26.08864648,13.23680957,8.190783691,0.21507543,0.3961244,1.1321367,-0.86082643,1.0591327,-2.1730442,-1.3415635,2.6659927,33.95240234,28.16239648,22.6655332,11.41765332,-1,1,1,-1,11,11,11,11,0.025474548,-0.024188995,0.03984642,0.03698349,2.363648,0.59197474,0.68924224,0.27047792,0,0,0,0,-0.011111018,-0.03220102,0.06110489,0.08640104,27.52922451,59.02581373,30.83457853,91.90000653
499,116.1301328,101.9155,59.249375,48.47895313,1.0782425,0.8475065,-0.005272695,0.03597721,-1.2957311,1.6261463,2.3711467,2.3578103,190.4361094,140.7607031,59.25029297,48.51044531,-1,1,1,-1,11,11,13,13,0.025678635,0.010124207,66.11319,71.59236,0.8887771,1.2244487,283.9898,354.49545,0,0,0,0,0.028834155,-0.001355897,0.007414227,-0.000404586,2.333050838,217.7284832,2.333050838,351.529328
500,32.36076758,25.66951172,9.433000977,8.804043945,1.1125118,0.5688782,1.5947796,-1.1935718,-0.6442509,0.41901496,-0.31834388,1.8828545,54.53967578,29.93635742,24.19680469,15.85599316,-1,1,1,-1,13,11,13,11,0.032735825,-7.494016,-0.042545795,0.07798004,1.3026856,3.2812338,0.43822935,0.75626683,0,0,0,0.2388401,0.013106983,0.13535196,0.02341142,0.18653136,10.22620798,36.15718152,10.22620798,87.90429799
501,28.98452539,26.13236523,15.48248926,8.240080078,-1.8174336,-0.09958442,-1.1219614,-0.021832695,1.6917727,-2.6576834,-1.5374427,0.14490882,91.56915625,26.26226367,26.29322852,8.24272168,-1,1,1,-1,13,13,11,13,-0.03463745,-82.943596,-0.025161743,45.223988,2.6308458,176.81744,1.5616412,60.288696,0.03689901,0,0,0,0.077266395,-0.003410952,-0.15879807,-0.011295483,28.95141984,69.96155021,21.3125388,102.9041642
502,33.86742188,31.03623828,29.63891211,13.61572168,1.0956243,2.0691211,0.9442811,1.1806953,-2.292739,0.13369475,1.5486577,-2.6607816,56.31112891,124.83025,43.86458594,24.26142383,-1,1,-1,1,13,13,13,13,-0.029482841,0.03523922,0.078948975,0.040454865,3.4522326,0.44234812,2.7837276,2.3574808,0.04703468,0,0.08729802,0,-0.005550625,0.06153773,0.11170644,0.12366619,8.071764752,69.04193248,34.912127,120.2471382
503,57.90221484,51.47510938,40.16060938,32.77770703,-1.3623391,-2.3151581,-0.017057933,-2.3089364,-1.2908103,1.9252073,2.476563,-0.5793993,120.4765234,263.1735625,40.16645313,166.56125,-1,-1,1,-1,11,11,11,11,0.091682434,-0.101753235,-0.010606766,-0.06374359,1.3082309,6.575532,0.37325975,0.5773725,0,0,0,0,0.01824357,0.01002719,0.13586472,-0.006246397,115.338413,131.4001104,52.46095766,264.5951108
504,49.76467188,15.24617188,7.503550293,7.033546387,0.20913886,0.12047451,-2.216131,-2.077441,0.059055056,-3.0030274,2.0065594,2.6330214,50.85697266,15.35694824,34.81966016,28.51863086,-1,-1,1,-1,11,11,13,13,-0.04584503,-0.13233852,0.10856533,-35.70339,0.24546307,0.97575384,1.2200351,6.5962844,0,0,0,0,0.023574524,0.08825454,0.02016407,-0.1197889,4.594089858,4.594089858,55.1004297,116.5812748
505,42.12785547,41.90073438,7.603703125,7.396521484,-0.9434834,-0.13589789,-2.3388884,-2.272328,2.5687802,-0.71616954,1.0505209,-1.7310696,62.31097266,42.28824609,39.79084375,36.26171875,1,-1,1,-1,11,11,13,13,0.006614685,0.10298157,48.274982,47.061474,0.004629402,4.686855,2.3925657,0.02011057,0,0,0,0,0.015930554,0.021240301,0.13946915,-0.041785173,14.7664307,90.77295396,14.7664307,129.1636133
506,105.4666484,94.22346094,38.62291406,14.44766504,-0.845343,0.7272326,0.10310411,-2.0822005,-0.2832289,-2.958425,1.7842928,2.124511,145.448375,120.257,38.82853125,58.85091016,-1,-1,1,1,13,13,13,13,0.017723083,0.03756714,-0.09140015,-0.102874756,4.490607,2.9485002,0.7676847,2.4475226,0,0,0,0,0.017932545,-0.006341337,0.019142773,-0.007895382,89.18752026,147.2906707,126.3986453,354.7167224
507,50.25365625,44.97683594,40.31037109,22.38441406,-0.04669817,-0.008050931,-1.4007732,0.4505215,-0.12147376,-2.5145543,1.8844931,-2.0161738,50.30846094,44.97829297,86.76295313,24.69500195,-1,1,-1,1,11,11,13,13,-0.025613785,-0.04959488,0.000864029,-0.015289307,0.6486895,2.0249028,0.8786214,0.45268127,0,0,0,0,-0.013755559,0.02240089,-0.010338118,0.003293506,84.83534314,88.52150891,84.83534314,194.1320357
508,62.96996875,34.39372656,14.5603457,12.82194238,0.75023675,0.5808088,0.7935266,0.5934695,-0.02547732,2.4115994,-2.2741606,-2.137873,81.53849219,40.35996094,19.39021484,15.14698145,-1,1,1,-1,13,13,11,11,-0.013299942,0.0946579,-0.31180573,0.21009445,1.0291122,0.97467923,12.439099,8.472984,0,0,1.038952,1.1158117,-0.015280817,-0.002042357,0.026922584,0.014039625,3.310470493,87.71672975,3.310470493,123.4256128
509,45.97455469,28.93769922,10.24921094,9.285364258,-1.6607686,-1.6639621,0.12920652,2.04888,-0.291138,-1.929086,-2.6042354,-0.93832195,125.3576641,79.13849219,10.33488184,36.621875,-1,1,1,1,13,11,11,11,-0.00995636,0.042552948,99.43713,-0.21132278,5.7307267,1.1924369,2.3361106,0.1315847,0,0,0,0,-0.01494238,0.011877097,0.12452509,0.16462418,999,53.28574944,26.09514329,189.5005813
510,38.64372266,27.72895898,17.94774219,9.780066406,-0.18643028,0.025884494,0.3468926,-0.29891753,0.6338672,3.0749123,-1.5725625,-1.0963811,39.31736719,27.73844922,19.03877344,10.22080859,1,-1,-1,1,13,13,13,13,-0.093351364,-0.098888874,0.006470203,0.09846115,3.4365137,2.775411,2.470945,0.49093318,0,0,0,0,-0.014902113,0.01452923,0.089299865,-0.05888233,10.71879012,61.88705649,10.71879012,95.91982671
511,55.05704688,35.73642578,11.44183105,8.497795898,-1.6345882,-1.3576629,-0.5931799,-0.88782054,-2.4043665,0.6123415,2.1612406,1.9555652,146.5172656,74.052375,13.51452637,12.0727334,1,-1,1,1,13,13,11,11,-0.00201416,-0.14641571,-51.645134,-118.126366,0.5940985,0.025581932,0.07966252,1.582957,0,0,0,0,0.001688018,-0.014201833,0.19983728,0.13047254,89.39475554,89.39475554,3.549745269,115.398288
512,58.27898047,36.02917969,30.26173633,18.92965039,-1.517464,0.98153687,-0.7372584,-1.1960818,1.2545878,-1.6456302,-1.9578532,1.4884282,139.28425,54.82360547,38.86560938,34.16338281,1,1,-1,-1,13,11,13,11,-0.020917892,0.12120819,0.064100266,-0.017427444,1.0510155,0.6041221,3.0009377,0.29409724,0,0,0,0,-0.004640267,0.042032473,0.015277367,-0.020483132,86.37294859,90.41482953,86.37294859,228.4253036
513,47.5104375,33.05590625,7.504370117,7.264325684,-0.5592529,0.49443462,2.3443804,1.1941551,1.3207189,-2.0534468,0.8451689,-2.1683068,55.13598828,37.17955859,39.48317969,13.08975195,-1,1,-1,-1,13,13,11,13,0.039664745,-0.044634342,-33.38453,-33.678394,2.7878234,0.50070906,6.1963906,10.401891,0,0,0,0,0.016666822,0.025238637,0.060489945,-0.02703758,11.21015663,90.04753185,17.25229886,138.6384117
514,148.9400156,44.85342578,15.7276416,11.56404883,-0.022812365,0.9217416,1.304372,-0.13197556,0.7942677,-0.3324017,-1.325833,-0.76845586,148.9788125,65.29514844,31.11491016,11.66490332,1,-1,-1,1,13,11,11,11,-28.999424,0.033794403,-0.10702896,0.10864639,93.94746,1.6076983,2.8056798,0.09874804,0,0,0,0.38479394,-0.003569907,0.02643888,0.14138058,0.19067709,22.34714555,26.98665549,109.0842465,177.0500028
515,59.36357031,26.97263281,21.17915625,8.315635742,-0.31086004,-1.2921954,-0.45660695,-0.96047133,-1.5078117,1.5098844,-2.8667305,1.6609166,62.25501172,52.80483594,23.42560352,12.45532617,1,-1,-1,1,11,11,11,11,0.019823074,0.04391861,-0.02491951,0.09101486,0.47982192,3.7036865,1.3470694,1.2569572,0,0,0,0.12844972,-0.016718786,0.038523134,-0.027793221,0.034521624,5.478651881,89.72170868,21.50828651,121.188518
516,61.89144141,25.89920898,7.78945166,7.106052734,-0.33124346,0.53945,0.065426566,0.4866391,-2.8525932,-0.865397,-0.9435773,-1.2264599,65.31812109,29.76008984,7.806129395,7.964208984,-1,1,1,-1,13,13,11,11,-0.014200211,-0.000631332,0.06793785,0.022798538,0.575618,0.93042797,1.1001008,1.359689,0,0,0,0,-0.004731124,-0.011305986,-0.039583772,0.058723498,3.790331116,76.1350878,3.790331116,92.10215512
517,110.4152422,52.95110938,51.26678906,26.73291406,-0.16100225,1.309859,-0.15820757,-0.2005149,-0.111846454,2.7476077,-2.8303766,1.6330812,111.8494141,105.2538672,51.90983203,27.27213281,-1,1,-1,1,11,13,13,11,0.0606575,-0.03066349,-0.011965752,-0.05694294,1.561477,1.9312265,1.6359627,0.43966186,0,0,0,0,-0.001786966,-0.010220206,0.004257159,0.058589134,83.25166089,90.96654136,83.25166089,289.4280629
518,106.5753047,32.19257227,26.37506836,8.984142578,0.09465703,-2.6775331,0.048984032,-1.5653745,-2.1504116,0.8883154,-0.27759895,-1.8334291,107.0531172,235.2937813,26.4067168,22.43105078,1,1,-1,-1,11,13,11,11,0.14567947,0.11723328,0.06416321,-88.96256,0.34398705,1.2556615,1.7589262,0.58567095,0,0,0.042370066,0.13999726,0.01939978,-0.007792734,0.05869501,0.2009415,58.2954866,85.43959734,38.76637498,296.150748
519,102.6707266,82.29257813,53.41482813,16.90534375,-0.43837515,0.40199548,-0.55279344,-1.1409802,1.9501746,-1.3772999,-0.576205,-1.1120473,112.6950391,89.03185938,61.78605078,29.15633594,1,1,-1,-1,13,11,11,13,-0.008485794,-0.03116119,0.002136827,-0.07374108,0.7370271,0.22030346,0.4011189,0.08959357,0,0,0.059992254,0.09286792,-0.001936122,0.018131511,-0.011550839,0.001880523,83.63152281,88.45641147,83.63152281,281.6795182
520,107.5769063,74.59438281,27.91690234,16.82770117,-0.5241928,-1.7084744,-1.1243173,-1.4300231,-1.7875402,1.8460995,-0.7065998,1.6312861,122.6983906,212.6564531,47.50045313,37.173375,-1,-1,1,1,13,11,11,13,0.016557932,-0.06627989,0.043337345,0.021369696,1.7459357,2.637609,0.2528892,0.24661548,0.03182967,0.09271923,0.045705583,0,-0.005737225,0.001151005,-0.020841599,-0.04533291,91.42906203,93.2344921,91.42906203,256.8389739
521,75.95996875,41.09701953,36.19095703,9.075270508,0.0833053,-2.1657028,-0.5748633,0.5096512,-2.8478985,1.2914925,3.1153605,1.69237,76.22376563,181.5542656,42.3374375,10.27962891,1,1,-1,1,13,11,11,11,-142.67712,0.16143417,0.15401459,35.07385,109.83419,0.9652699,0.25463024,11.623654,0,0,0,0,0.012871991,-0.001359464,0.061523944,0.13063544,31.39795371,91.36476083,41.73818224,225.0452875
522,135.6465469,120.1160156,31.10739844,17.45723828,-0.39513242,-1.0368911,0.27941906,-0.42907265,2.3526974,-1.4093409,-0.8083699,-1.4984568,146.3742969,190.6836094,32.32984766,19.08930469,1,1,-1,-1,13,13,13,13,0.06150818,0.038131714,-0.01890564,0.037483215,1.0669743,2.208465,0.09118653,0.48026556,0,0,0,0,-0.008350581,-0.008088908,-0.036413442,0.07265346,28.5587256,137.371175,28.5587256,321.5101838
523,78.74499219,49.28773047,44.32498047,24.77538086,2.3655376,2.300975,2.0426133,1.4158388,0.006138289,-3.1378782,0.37348112,-2.0971541,423.0048125,248.5105625,173.7632813,54.04342188,1,-1,1,-1,13,11,11,13,0.027301788,0.005929947,0.11272812,0.07157326,0.83076644,0.16332114,1.318668,0.62823814,0,0.03627387,0,0,0.010427515,0.001864167,0.013054197,0.006325141,88.19772455,92.68243064,88.19772455,198.3259555
524,60.79344922,30.35841992,22.98971094,8.607998047,-0.0916254,2.2816613,1.6912079,1.5852795,2.7967248,-2.2765393,-2.0054991,0.14779907,61.04890625,150.1990781,64.48990625,21.88843945,1,1,-1,1,13,13,11,13,-76.39256,0.07061958,-0.05875635,16.899202,640.09845,0.93787664,0.5525023,0.37594104,0.016987456,0.03828695,0.09818507,0,-0.00569499,-0.020748973,0.033895805,-0.07317683,999,136.662764,24.81507604,180.9893526
525,86.76983594,19.54589844,12.51354395,7.214069824,-1.8723534,-2.1259394,-1.9716638,-1.7142305,1.8740722,-2.312575,-1.5213943,2.1901245,288.828375,83.07099219,45.81121875,20.67761133,1,-1,-1,-1,11,13,13,13,0.13570595,-0.17332649,-0.05099678,-0.13977814,3.4048502,0.9476977,1.6684526,0.79790187,0,0,0.2240918,0,-0.008081426,-0.015243402,0.09704292,-0.04130068,999,72.13854684,18.40175847,102.0831585
526,57.67958594,47.52916797,36.81847656,27.31136328,2.1464322,2.2384467,1.8991327,0.6355959,-2.5475013,2.1133513,-0.05290676,-0.28099334,250.0751563,225.4160156,125.7313594,33.01625391,1,1,-1,-1,11,11,11,11,-0.06496143,0.17639494,-0.05374813,0.15373325,1.1561129,2.2173786,0.43141574,2.110949,0,0,0.07287781,0,-0.013643842,-0.017371532,0.001022129,0.00181695,75.27541324,97.48847058,75.27541324,198.0460759
527,49.29263672,30.02994727,18.92558203,12.91525879,-0.7429363,-1.4572468,-1.9868692,-1.8978814,-0.9559872,1.6563743,-1.962966,0.5607548,63.53371094,67.97282813,70.30655469,44.0515625,-1,1,-1,1,13,13,11,11,-0.036737442,0.041265488,0.0123806,-0.004278183,2.5973825,0.8769913,1.0548937,1.6953979,0.021633705,0,0,0,-0.020669252,-0.021449247,-0.002233908,-0.004428089,29.82062001,79.39776042,29.82062001,121.0804495
528,40.38598047,23.57275,14.2969209,8.097297363,1.9823177,1.8216062,1.7479239,1.7604038,-2.681025,1.0424975,-0.43218789,0.0821741,149.3736094,74.76747656,42.29603125,24.23828906,1,-1,-1,1,13,13,11,11,0.05051136,0.009958267,-0.034109116,-0.118481636,2.3731368,1.3726953,1.1927437,0.8064056,0,0,0,0.12800798,0.008707332,-0.007680861,0.12479517,0.1262479,5.475127115,59.32397224,5.475127115,86.67828963
529,52.67852734,47.44298828,40.82112109,35.65232031,1.948039,2.377518,2.1889782,2.229759,0.508351,2.030374,-1.0092654,-2.6078606,188.5225313,257.8739688,184.4731094,167.6582344,-1,-1,1,1,11,13,13,11,0.011750221,-0.12788677,-0.004852295,-0.13748932,1.4748513,2.1349869,1.0725335,0.34707633,0,0,0.027239664,0,0.08843931,-0.016413312,-0.014902571,0.03106149,87.52871376,88.29311214,87.52871376,177.6011193
530,190.30875,102.7532656,86.78694531,19.53008984,0.53139895,0.07239095,1.2036781,0.0734025,0.56385344,-1.8643913,0.47455958,1.7896757,217.8172031,103.0226172,157.6241719,19.58272656,-1,1,1,-1,11,11,11,11,0.1188755,-0.06016922,-0.0953598,-0.08308983,1.5706377,2.9550202,2.1211839,0.21528706,0.006720194,0.017863924,0,0.053494886,-0.000622765,-0.009500702,0.016597318,0.008840116,70.27452645,269.9561037,70.27452645,376.6055173
531,37.11585938,28.97789258,25.77008008,7.971091309,-2.0505254,-0.08569606,-0.08543319,0.46871176,1.9952122,0.99993855,-0.8368551,-2.2158911,146.6197656,29.08455469,25.86439844,8.863456055,-1,1,1,-1,13,13,13,13,-0.044013977,5.210785,-0.05756378,-0.2525177,0.29363698,145.2526,0.8951568,21.126879,0,0,0,0,-0.02136939,0.022269452,0.07100784,0.2830088,19.93238562,93.70806295,31.55260057,150.6500024
532,43.76276563,33.58280859,12.16001172,8.23940918,-0.2877917,-1.3174434,-2.338012,1.1123453,-0.62429583,2.5187714,0.05619811,0.43074697,45.58761328,67.19386719,63.57955078,13.88451758,-1,1,-1,-1,11,11,13,11,0.17258263,-0.004167557,-6.6553173,-6.9933643,1.1977,0.042257,1.6427917,1.4060943,0,0,0.64186305,0,0.014102233,0.081972905,0.26427156,0.12763338,58.65471923,87.0600152,54.53344294,143.1123835
533,73.05607031,60.41863672,29.76641211,29.7034043,0.74783236,1.0417072,0.46392938,1.6399596,-0.21409383,-2.6433196,2.4836814,1.370473,94.45447656,96.27421875,33.02760156,79.44107031,1,1,-1,-1,11,13,11,13,-0.09043503,0.044979095,0.02817154,-0.029922485,0.22566,0.77067876,0.21871409,2.0885227,0,0,0.041402377,0,-0.003405045,0.01386305,0.028866317,0.013675075,80.99037759,91.94328927,80.99037759,205.6045668
534,61.18599219,33.04236719,30.69650586,21.97590625,0.07050981,0.09174862,1.8615229,-0.05652865,-0.56681275,-1.0105022,1.8837998,1.9364578,61.33824219,33.18170703,101.129125,22.01128125,-1,1,-1,1,13,13,13,13,43.267532,0.1244812,-0.023223877,-94.91017,6.670128,1.3587161,2.0782008,215.5026,0,0,0,0,0.00792381,0.006116312,0.07184359,-0.029981518,19.8109532,89.96166438,69.79067268,184.5601558
